instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt,hr,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,year,month
592,2012-08-14,Summer,1,8,0,2,1,Clear or Cloudy,0.726667,0.676779,0.686667,0.169158,1128,5656,6784,22,0.72,0.6818,0.66,0.0896,28,161,2012,August
592,2012-08-14,Summer,1,8,0,2,1,Clear or Cloudy,0.726667,0.676779,0.686667,0.169158,1128,5656,6784,23,0.72,0.6818,0.66,0.1642,53,114,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,0,0.7,0.6515,0.61,0.194,8,52,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,1,0.7,0.6515,0.61,0.0,6,31,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,2,0.68,0.6364,0.65,0.0,1,7,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,3,0.66,0.6212,0.74,0.1045,1,10,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,4,0.64,0.5758,0.83,0.1045,0,4,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,5,0.64,0.5909,0.78,0.1045,4,35,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,6,0.64,0.5909,0.78,0.1045,12,160,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,7,0.66,0.6212,0.69,0.194,25,467,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,8,0.7,0.6515,0.65,0.2836,40,642,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,9,0.72,0.6818,0.62,0.194,57,310,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,10,0.72,0.6818,0.62,0.194,70,163,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,11,0.74,0.6818,0.58,0.194,80,155,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,12,0.74,0.6818,0.55,0.2239,77,230,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,13,0.78,0.7121,0.49,0.194,88,206,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,14,0.76,0.697,0.52,0.2985,94,161,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,15,0.76,0.697,0.52,0.2537,70,196,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,16,0.76,0.6818,0.48,0.194,91,340,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,17,0.74,0.6818,0.55,0.2836,102,749,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,18,0.74,0.6667,0.51,0.2239,80,768,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,19,0.7,0.6515,0.61,0.1343,124,525,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,20,0.7,0.6515,0.61,0.1343,72,355,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,21,0.7,0.6515,0.61,0.194,49,266,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,22,0.7,0.6515,0.61,0.1642,29,197,2012,August
593,2012-08-15,Summer,1,8,0,3,1,Clear or Cloudy,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,23,0.68,0.6364,0.65,0.1045,18,120,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,0,0.66,0.6212,0.69,0.0,13,63,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,1,0.64,0.6061,0.73,0.0,3,18,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,2,0.64,0.6061,0.69,0.194,0,15,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,3,0.62,0.5909,0.73,0.2537,0,4,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,4,0.62,0.5909,0.73,0.2239,2,3,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,5,0.6,0.5758,0.78,0.1642,7,30,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,6,0.6,0.5758,0.78,0.1642,3,162,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,7,0.64,0.6061,0.69,0.2239,16,448,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,8,0.68,0.6364,0.61,0.194,33,649,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,9,0.72,0.6667,0.54,0.1045,41,296,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,10,0.74,0.6667,0.48,0.1343,78,121,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,11,0.76,0.6667,0.37,0.0896,83,191,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,12,0.8,0.697,0.33,0.1045,96,247,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,13,0.8,0.697,0.31,0.2239,81,219,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,14,0.82,0.7121,0.32,0.0,72,176,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,15,0.8,0.697,0.33,0.2537,63,197,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,16,0.82,0.7121,0.32,0.2239,79,340,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,17,0.82,0.7273,0.34,0.194,130,767,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,18,0.8,0.7121,0.36,0.0,109,723,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,19,0.76,0.6818,0.4,0.1045,119,558,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,20,0.76,0.6818,0.4,0.0896,100,414,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,21,0.74,0.6667,0.48,0.194,83,273,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,22,0.72,0.6667,0.51,0.1642,69,185,2012,August
594,2012-08-16,Summer,1,8,0,4,1,Clear or Cloudy,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,23,0.7,0.6515,0.54,0.1045,58,168,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,0,0.68,0.2424,0.57,0.1642,21,67,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,1,0.66,0.2424,0.65,0.1045,16,38,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,2,0.66,0.2424,0.61,0.1343,4,15,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,3,0.64,0.2424,0.65,0.1045,0,6,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,4,0.64,0.2424,0.73,0.1642,0,9,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,5,0.64,0.2424,0.73,0.1045,2,34,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,6,0.62,0.2424,0.78,0.1343,6,151,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,7,0.64,0.2424,0.73,0.1045,11,368,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,8,0.68,0.2424,0.65,0.1343,43,625,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,9,0.7,0.2424,0.58,0.1045,58,320,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,10,0.74,0.2424,0.55,0.1642,82,149,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,11,0.76,0.2424,0.52,0.2836,98,205,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,12,0.82,0.2424,0.41,0.2239,110,255,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,13,0.84,0.2424,0.36,0.3881,103,254,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,14,0.86,0.2424,0.34,0.4179,128,200,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,15,0.86,0.2424,0.3,0.4627,127,256,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,16,0.84,0.2424,0.32,0.4478,116,372,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,17,0.82,0.2424,0.36,0.3284,144,647,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,18,0.82,0.2424,0.38,0.2537,108,561,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,19,0.74,0.2424,0.55,0.3881,88,403,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,20,0.72,0.2424,0.58,0.2239,97,262,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,21,0.68,0.2424,0.69,0.2985,57,198,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,22,0.66,0.2424,0.83,0.194,43,170,2012,August
595,2012-08-17,Summer,1,8,0,5,1,Clear or Cloudy,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,23,0.64,0.2424,0.83,0.2239,21,100,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,0,0.64,0.5758,0.83,0.2239,6,99,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,1,0.62,0.5455,0.94,0.1642,14,78,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,2,0.62,0.5606,0.88,0.1642,4,39,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,3,0.62,0.5606,0.88,0.194,7,23,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,4,0.62,0.5909,0.73,0.2239,5,8,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,5,0.6,0.5758,0.78,0.2537,2,7,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,6,0.6,0.5606,0.83,0.2239,4,23,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,7,0.6,0.5606,0.83,0.2239,12,52,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,8,0.64,0.6061,0.69,0.2537,28,161,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,9,0.66,0.6212,0.65,0.2836,81,211,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,10,0.7,0.6515,0.54,0.1642,166,314,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,11,0.72,0.6667,0.51,0.0,180,356,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,12,0.76,0.6667,0.37,0.194,266,388,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,13,0.74,0.6515,0.4,0.194,289,355,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,14,0.76,0.6667,0.37,0.2836,242,356,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,15,0.76,0.6667,0.37,0.2239,250,346,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,16,0.76,0.6667,0.37,0.2537,287,354,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,17,0.76,0.6667,0.37,0.2239,256,379,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,18,0.74,0.6515,0.37,0.1642,225,329,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,19,0.7,0.6364,0.45,0.1642,164,324,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,20,0.7,0.6364,0.45,0.1045,99,242,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,21,0.66,0.6212,0.61,0.0,90,248,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,22,0.66,0.6212,0.61,0.0,90,171,2012,August
596,2012-08-18,Summer,1,8,0,6,0,Clear or Cloudy,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,23,0.64,0.6061,0.65,0.0896,60,175,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,0,0.66,0.6212,0.57,0.0896,44,143,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,1,0.64,0.6061,0.65,0.0,29,102,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,2,0.62,0.6061,0.69,0.0896,16,103,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,3,0.62,0.6061,0.61,0.1642,21,34,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,4,0.62,0.6061,0.65,0.1642,4,22,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,5,0.6,0.5909,0.73,0.1343,3,8,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,6,0.62,0.6061,0.69,0.1045,5,15,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,7,0.62,0.6061,0.69,0.1343,12,29,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,8,0.64,0.6061,0.69,0.1045,34,90,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,9,0.66,0.6212,0.74,0.0,86,184,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,10,0.68,0.6364,0.69,0.0,138,287,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,11,0.64,0.5909,0.78,0.1642,83,189,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,12,0.64,0.6061,0.73,0.0,112,186,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,13,0.64,0.5758,0.83,0.1343,50,112,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,14,0.64,0.6061,0.73,0.0,41,108,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,15,0.64,0.6061,0.65,0.0,89,187,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,16,0.66,0.6212,0.65,0.0,97,259,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,17,0.64,0.5909,0.78,0.1045,76,267,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,18,0.64,0.5909,0.78,0.1045,86,291,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,19,0.64,0.6061,0.73,0.1343,72,269,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,20,0.64,0.6061,0.73,0.194,61,213,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,21,0.62,0.5909,0.78,0.0896,36,154,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,22,0.62,0.5909,0.78,0.1642,6,50,2012,August
597,2012-08-19,Summer,1,8,0,0,0,Mist,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,23,0.62,0.5909,0.73,0.0,7,39,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,0,0.6,0.5606,0.83,0.1045,1,25,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,1,0.6,0.5606,0.83,0.1642,0,10,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,2,0.6,0.5606,0.83,0.1642,0,5,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,3,0.6,0.5455,0.88,0.1045,0,3,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,4,0.6,0.5606,0.83,0.0896,0,7,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,5,0.6,0.5606,0.83,0.0,2,35,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,6,0.6,0.5758,0.78,0.1343,6,155,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,7,0.62,0.5909,0.78,0.1343,15,427,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,8,0.62,0.5909,0.73,0.1045,37,618,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,9,0.64,0.6061,0.69,0.0,55,302,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,10,0.64,0.6061,0.69,0.0896,69,124,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,11,0.66,0.6212,0.65,0.1045,90,151,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,12,0.66,0.6212,0.61,0.1045,66,216,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,13,0.7,0.6515,0.58,0.1343,97,194,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,14,0.72,0.6667,0.54,0.1642,87,188,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,15,0.72,0.6667,0.54,0.2537,102,207,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,16,0.72,0.6667,0.54,0.2537,103,357,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,17,0.7,0.6515,0.58,0.2836,83,810,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,18,0.62,0.5909,0.78,0.2537,89,726,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,19,0.62,0.5909,0.78,0.194,33,266,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,20,0.62,0.5758,0.83,0.2836,30,231,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,21,0.6,0.5606,0.83,0.0,26,219,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,22,0.6,0.5606,0.83,0.0,25,136,2012,August
598,2012-08-20,Summer,1,8,0,1,1,Mist,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,23,0.6,0.5606,0.83,0.0,10,92,2012,August
599,2012-08-21,Summer,1,8,0,2,1,Clear or Cloudy,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,0,0.6,0.5606,0.83,0.0896,7,52,2012,August
599,2012-08-21,Summer,1,8,0,2,1,Clear or Cloudy,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,1,0.6,0.5606,0.83,0.1343,11,22,2012,August
599,2012-08-21,Summer,1,8,0,2,1,Clear or Cloudy,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,2,0.58,0.5455,0.88,0.2836,1,7,2012,August
599,2012-08-21,Summer,1,8,0,2,1,Clear or Cloudy,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,3,0.56,0.5303,0.88,0.0,0,3,2012,August
599,2012-08-21,Summer,1,8,0,2,1,Clear or Cloudy,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,4,0.56,0.5303,0.88,0.0,0,4,2012,August
599,2012-08-21,Summer,1,8,0,2,1,Clear or Cloudy,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,5,0.56,0.5303,0.83,0.0896,4,30,2012,August
599,2012-08-21,Summer,1,8,0,2,1,Clear or Cloudy,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,6,0.56,0.5303,0.83,0.1045,5,164,2012,August
599,2012-08-21,Summer,1,8,0,2,1,Clear or Cloudy,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,7,0.6,0.5758,0.78,0.1045,19,500,2012,August
599,2012-08-21,Summer,1,8,0,2,1,Clear or Cloudy,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,8,0.6,0.5758,0.78,0.1343,27,696,2012,August
599,2012-08-21,Summer,1,8,0,2,1,Clear or Cloudy,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,9,0.64,0.6061,0.69,0.0,47,281,2012,August
